pm2_5,date_time,data_source,co,pm10,no_2,level,o3,date,city_name,so_2,AQI 
14,2019-01-20 13:17:19.996000,api,0.9,19,18,优,64,2017-09-04,株洲,7,32
22,2019-01-20 13:17:20.017000,api,1,30,17,优,75,2017-09-05,株洲,8,38
38,2019-01-20 13:17:20.024000,api,1,66,26,轻度污染,181,2017-07-04,株洲,8,120
24,2019-01-20 13:17:20.032000,api,1,52,23,良,126,2017-07-05,株洲,8,72
86,2019-01-20 13:17:20.040000,api,1.2,153,55,轻度污染,67,2018-02-06,株洲,26,114
71,2019-01-20 13:17:20.049000,api,1.1,136,37,良,82,2018-02-07,株洲,20,95
62,2019-01-20 13:17:20.057000,api,1,88,24,良,102,2018-01-05,株洲,12,84
104,2019-01-20 13:17:20.065000,api,1.2,135,26,轻度污染,90,2018-01-06,株洲,12,137
92,2019-01-20 13:17:20.074000,api,1.6,132,50,轻度污染,83,2017-12-06,株洲,19,122
136,2019-01-20 13:17:20.083000,api,1.7,188,62,中度污染,84,2017-12-07,株洲,24,180
78,2019-01-20 13:17:20.091000,api,2.7,94,18,轻度污染,60,2017-02-01,株洲,9,104
71,2019-01-20 13:17:20.104000,api,1.8,131,60,良,42,2015-01-20,株洲,31,95
77,2019-01-20 13:17:20.112000,api,1.9,109,50,轻度污染,46,2015-01-21,株洲,32,102
86,2019-01-20 13:17:20.119000,api,1.5,129,54,轻度污染,39,2014-12-21,株洲,30,114
74,2019-01-20 13:17:20.126000,api,1.4,115,46,良,50,2014-12-22,株洲,27,99
0,2019-01-20 13:17:20.134000,api,0,0,0,无,0,2016-10-22,株洲,0,0
0,2019-01-20 13:17:20.153000,api,0,0,0,无,0,2016-10-23,株洲,0,0
0,2019-01-20 13:17:20.161000,api,0,0,0,无,0,2016-12-26,株洲,0,0
0,2019-01-20 13:17:20.169000,api,0,0,0,无,0,2016-12-27,株洲,0,0
52,2019-01-20 13:17:20.176000,api,1.1,96,31,良,140,2017-04-02,株洲,25,84
44,2019-01-20 13:17:20.184000,api,1.1,82,28,良,134,2017-04-03,株洲,22,79
40,2019-01-20 13:17:20.192000,api,1,87,41,良,90,2017-11-05,株洲,19,69
64,2019-01-20 13:17:20.200000,api,1.2,108,43,良,139,2017-11-06,株洲,18,87
36,2019-01-20 13:17:20.208000,api,0.9,109,21,良,122,2017-06-03,株洲,6,80
24,2019-01-20 13:17:20.216000,api,0.9,77,27,良,82,2017-06-04,株洲,9,64
0,2019-01-20 13:17:20.224000,api,0,0,0,无,0,2017-03-28,株洲,0,0
0,2019-01-20 13:17:20.233000,api,0,0,0,无,0,2017-03-29,株洲,0,0
0,2019-01-20 13:17:20.242000,api,0,0,0,无,0,2017-02-25,株洲,0,0
0,2019-01-20 13:17:20.251000,api,0,0,0,无,0,2017-06-27,株洲,0,0
0,2019-01-20 13:17:20.261000,api,0,0,0,无,0,2017-06-28,株洲,0,0
86,2019-01-20 13:17:20.270000,api,1.8,125,52,轻度污染,99,2014-11-22,株洲,26,114
19,2019-01-20 13:17:20.280000,api,0.8,50,14,优,97,2014-07-19,株洲,11,50
25,2019-01-20 13:17:20.296000,api,0.9,57,15,良,95,2014-07-20,株洲,7,53
0,2019-01-20 13:17:20.304000,api,0,0,0,无,0,2017-05-25,株洲,0,0
0,2019-01-20 13:17:20.312000,api,0,0,0,无,0,2017-05-26,株洲,0,0
24,2019-01-20 13:17:20.320000,api,0.6,64,21,良,70,2016-10-30,株洲,13,57
13,2019-01-20 13:17:20.327000,api,0.4,28,16,优,71,2016-10-31,株洲,11,36
0,2019-01-20 13:17:20.335000,api,0,0,0,无,0,2016-09-25,株洲,0,0
0,2019-01-20 13:17:20.343000,api,0,0,0,无,0,2016-09-26,株洲,0,0
32,2019-01-20 13:17:20.350000,api,0.6,104,43,良,76,2016-09-29,株洲,12,77
48,2019-01-20 13:17:20.358000,api,0.8,136,35,良,143,2016-09-30,株洲,12,93
42,2019-01-20 13:17:20.365000,api,0.7,88,20,中度污染,227,2017-06-30,株洲,14,162
0,2019-01-20 13:17:20.373000,api,0,0,0,无,0,2016-11-24,株洲,0,0
0,2019-01-20 13:17:20.382000,api,0,0,0,无,0,2016-11-25,株洲,0,0
28,2019-01-20 13:17:20.392000,api,0.7,97,14,良,135,2017-05-28,株洲,10,79
16,2019-01-20 13:17:20.401000,api,0.5,35,20,良,106,2017-03-31,株洲,13,55
0,2019-01-20 13:17:20.412000,api,0,0,0,无,0,2017-01-21,株洲,0,0
15,2019-01-20 13:17:20.422000,api,0.7,35,18,优,95,2017-02-28,株洲,15,47
22,2019-01-20 13:17:20.443000,api,0.7,43,17,优,79,2017-01-31,株洲,23,44
0,2019-01-20 13:17:20.454000,api,0,0,0,无,0,2017-04-28,株洲,0,0
28,2019-01-20 13:17:20.464000,api,0.8,59,30,良,54,2016-12-29,株洲,29,55
0,2019-01-20 13:17:20.474000,api,0,0,0,无,0,2017-07-30,株洲,0,0
45,2019-01-20 13:17:20.488000,api,1.2,98,54,良,46,2016-11-29,株洲,34,74
34,2019-01-20 13:17:20.505000,api,0.5,87,22,轻度污染,197,2017-07-31,株洲,12,133
35,2019-01-20 13:17:20.522000,api,0.7,116,58,良,120,2015-05-17,株洲,62,83
55,2019-01-20 13:17:20.556000,api,0.8,83,53,良,82,2014-04-11,株洲,42,75
143,2019-01-20 13:17:20.574000,api,1.5,216,64,中度污染,107,2014-03-10,株洲,59,190
49,2019-01-20 13:17:20.587000,api,0.7,77,14,良,78,2014-02-09,株洲,14,67
41,2019-01-20 13:17:20.601000,api,0.4,117,16,良,118,2014-10-12,株洲,8,84
35,2019-01-20 13:17:20.611000,api,0.3,119,18,良,115,2014-10-13,株洲,11,84
26,2019-01-20 13:17:20.619000,api,0.6,69,33,良,71,2014-09-12,株洲,13,59
14,2019-01-20 13:17:20.627000,api,0.3,42,14,优,76,2014-09-13,株洲,4,42
62,2019-01-20 13:17:20.636000,api,0.9,118,25,良,80,2014-08-13,株洲,21,84
23,2019-01-20 13:17:20.644000,api,1,55,23,良,60,2014-08-14,株洲,10,53
93,2019-01-20 13:17:20.651000,api,1.7,138,45,轻度污染,92,2014-07-12,株洲,9,123
63,2019-01-20 13:17:20.659000,api,1.2,106,27,良,125,2014-07-13,株洲,17,85
69,2019-01-20 13:17:20.668000,api,0.8,101,27,轻度污染,167,2014-06-12,株洲,20,106
82,2019-01-20 13:17:20.693000,api,1,158,38,中度污染,238,2014-06-13,株洲,30,173
102,2019-01-20 13:17:20.702000,api,1.2,187,70,轻度污染,50,2014-12-14,株洲,61,134
85,2019-01-20 13:17:20.711000,api,0.8,114,28,轻度污染,87,2015-04-19,株洲,22,112
51,2019-01-20 13:17:20.721000,api,0.5,96,17,良,143,2015-04-20,株洲,13,86
125,2019-01-20 13:17:20.729000,api,1.2,170,49,中度污染,42,2015-01-16,株洲,33,164
99,2019-01-20 13:17:20.738000,api,1.1,146,34,轻度污染,47,2015-01-17,株洲,28,130
38,2019-01-20 13:17:20.746000,api,0.7,50,23,良,67,2015-03-18,株洲,11,54
63,2019-01-20 13:17:20.755000,api,0.6,84,41,良,61,2014-03-20,株洲,24,85
61,2019-01-20 13:17:20.773000,api,0.7,93,44,良,84,2014-03-21,株洲,29,83
56,2019-01-20 13:17:20.782000,api,0.7,98,56,良,53,2014-01-10,株洲,44,76
111,2019-01-20 13:17:20.790000,api,1,102,38,轻度污染,45,2014-01-11,株洲,25,145
101,2019-01-20 13:17:20.799000,api,0.7,126,51,轻度污染,61,2014-02-22,株洲,35,133
100,2019-01-20 13:17:20.807000,api,0.6,103,51,轻度污染,50,2014-02-23,株洲,43,131
57,2019-01-20 13:17:20.816000,api,0.8,112,37,良,156,2014-05-13,株洲,40,97
88,2019-01-20 13:17:20.824000,api,1.3,134,42,中度污染,219,2014-05-14,株洲,36,154
122,2019-01-20 13:17:20.832000,api,1.1,189,51,中度污染,22,2014-01-20,株洲,32,160
85,2019-01-20 13:17:20.850000,api,0.9,183,49,轻度污染,17,2014-01-21,株洲,21,117
30,2019-01-20 13:17:20.858000,api,0.6,58,43,良,35,2015-07-18,株洲,14,54
31,2019-01-20 13:17:20.867000,api,0.6,63,36,良,29,2015-07-19,株洲,28,56
132,2019-01-20 13:17:20.875000,api,1.3,221,58,中度污染,70,2014-11-12,株洲,41,174
45,2019-01-20 13:17:20.883000,api,0.6,123,40,良,83,2014-11-13,株洲,26,87
52,2019-01-20 13:17:20.892000,api,1.2,82,17,轻度污染,180,2014-06-18,株洲,6,118
29,2019-01-20 13:17:20.899000,api,0.9,56,16,良,149,2014-06-19,株洲,5,91
93,2019-01-20 13:17:20.908000,api,1.1,160,37,轻度污染,170,2014-05-16,株洲,17,123
54,2019-01-20 13:17:20.917000,api,1.1,68,28,良,102,2014-05-17,株洲,3,73
44,2019-01-20 13:17:20.925000,api,1.4,85,49,良,137,2014-10-19,株洲,16,81
56,2019-01-20 13:17:20.933000,api,1.6,103,52,良,146,2014-10-20,株洲,18,88
67,2019-01-20 13:17:20.941000,api,1.2,121,25,良,156,2014-09-27,株洲,18,97
70,2019-01-20 13:17:20.949000,api,1.3,126,30,良,141,2014-09-28,株洲,15,93
25,2019-01-20 13:17:20.958000,api,1.1,32,10,优,59,2014-08-18,株洲,8,35
18,2019-01-20 13:17:20.966000,api,1.1,27,14,优,45,2014-08-19,株洲,9,27
131,2019-01-20 13:17:20.974000,api,1.5,162,28,中度污染,66,2015-02-16,株洲,18,173
0,2019-01-20 13:17:20.982000,api,0,0,0,无,0,2016-08-22,株洲,0,0
0,2019-01-20 13:17:21.001000,api,0,0,0,无,0,2016-07-25,株洲,0,0
0,2019-01-20 13:17:21.012000,api,0,0,0,无,0,2016-07-26,株洲,0,0
54,2019-01-20 13:17:21.020000,api,0.7,93,22,轻度污染,203,2015-06-19,株洲,26,139
47,2019-01-20 13:17:21.029000,api,0.9,88,32,轻度污染,168,2015-06-20,株洲,23,107
56,2019-01-20 13:17:21.037000,api,1.6,44,23,良,121,2014-04-20,株洲,14,76
0,2019-01-20 13:17:21.045000,api,0,0,0,无,0,2016-06-22,株洲,0,0
0,2019-01-20 13:17:21.055000,api,0,0,0,无,0,2016-06-23,株洲,0,0
159,2019-01-20 13:17:21.064000,api,2.6,239,68,重度污染,23,2017-01-01,株洲,42,209
95,2019-01-20 13:17:38.490000,api,2.1,195,50,轻度污染,55,2016-12-01,株洲,34,125
37,2019-01-20 13:17:38.513000,api,1,102,32,良,95,2017-03-02,株洲,25,76
0,2019-01-20 13:17:38.522000,api,1.1,0,22,无,133,2017-05-04,株洲,13,0
23,2019-01-20 13:17:38.535000,api,0.8,34,20,优,74,2017-10-05,株洲,10,37
22,2019-01-20 13:17:38.559000,api,1.1,40,23,良,123,2017-09-06,株洲,10,70
24,2019-01-20 13:17:38.570000,api,1,52,22,良,139,2017-09-07,株洲,11,83
24,2019-01-20 13:17:38.579000,api,0.9,41,23,优,77,2017-07-06,株洲,5,41
55,2019-01-20 13:17:38.588000,api,1,142,36,良,76,2018-02-08,株洲,19,96
100,2019-01-20 13:17:38.598000,api,1.3,142,28,轻度污染,85,2018-01-07,株洲,12,132
25,2019-01-20 13:17:38.610000,api,1,74,16,良,87,2018-01-08,株洲,16,62
29,2019-01-20 13:17:38.619000,api,1,62,28,良,66,2016-11-01,株洲,18,56
59,2019-01-20 13:17:38.633000,api,1.4,116,46,良,66,2017-12-08,株洲,19,83
67,2019-01-20 13:17:38.642000,api,1.2,118,40,良,66,2017-12-09,株洲,17,90
154,2019-01-20 13:17:38.650000,api,3.2,195,28,重度污染,58,2017-02-02,株洲,14,204
133,2019-01-20 13:17:38.660000,api,2.3,181,38,中度污染,40,2015-01-22,株洲,32,176
73,2019-01-20 13:17:38.670000,api,1.5,124,59,良,74,2014-12-23,株洲,31,97
87,2019-01-20 13:17:38.680000,api,1.7,132,69,轻度污染,67,2014-12-24,株洲,37,115
0,2019-01-20 13:17:38.688000,api,0,0,0,无,0,2016-10-24,株洲,0,0
0,2019-01-20 13:17:38.696000,api,0,0,0,无,0,2016-10-25,株洲,0,0
0,2019-01-20 13:17:38.704000,api,0,0,0,无,0,2016-12-28,株洲,0,0
70,2019-01-20 13:17:38.713000,api,1.2,66,34,良,98,2017-04-04,株洲,16,94
86,2019-01-20 13:17:38.734000,api,1.2,77,23,轻度污染,84,2017-04-05,株洲,12,114
0,2019-01-20 13:17:38.742000,api,1.5,0,52,无,108,2017-11-07,株洲,30,0
0,2019-01-20 13:17:38.750000,api,1.6,0,52,无,151,2017-11-08,株洲,34,0
14,2019-01-20 13:17:38.759000,api,0.7,23,12,优,91,2017-06-05,株洲,4,46
0,2019-01-20 13:17:38.767000,api,0,0,0,无,0,2017-03-30,株洲,0,0
0,2019-01-20 13:17:38.777000,api,0,0,0,无,0,2017-03-31,株洲,0,0
0,2019-01-20 13:17:38.785000,api,0,0,0,无,0,2017-02-26,株洲,0,0
0,2019-01-20 13:17:38.794000,api,0,0,0,无,0,2017-02-27,株洲,0,0
0,2019-01-20 13:17:38.802000,api,0,0,0,无,0,2017-06-29,株洲,0,0
26,2019-01-20 13:17:38.811000,api,0.8,31,37,优,0,2017-06-30,株洲,9,47
130,2019-01-20 13:17:38.820000,api,1.7,208,73,中度污染,68,2014-11-23,株洲,23,171
58,2019-01-20 13:17:38.827000,api,1.8,72,40,良,43,2014-11-24,株洲,12,78
27,2019-01-20 13:17:38.835000,api,0.9,56,12,良,133,2014-07-21,株洲,7,78
24,2019-01-20 13:17:38.844000,api,0.9,46,10,良,114,2014-07-22,株洲,8,62
0,2019-01-20 13:17:38.853000,api,0,0,0,无,0,2017-05-27,株洲,0,0
0,2019-01-20 13:17:38.865000,api,0,0,0,无,0,2017-05-28,株洲,0,0
0,2019-01-20 13:17:38.873000,api,0,0,0,无,0,2016-09-27,株洲,0,0
0,2019-01-20 13:17:38.893000,api,0,0,0,无,0,2016-09-28,株洲,0,0
0,2019-01-20 13:17:38.901000,api,0,0,0,无,0,2016-11-26,株洲,0,0
0,2019-01-20 13:17:38.914000,api,0,0,0,无,0,2016-11-27,株洲,0,0
36,2019-01-20 13:17:38.922000,api,0.9,133,19,轻度污染,174,2017-05-29,株洲,18,112
32,2019-01-20 13:17:38.930000,api,0.9,59,21,良,157,2017-05-30,株洲,18,97
0,2019-01-20 13:17:38.938000,api,0,0,0,无,0,2017-01-22,株洲,0,0
0,2019-01-20 13:17:38.950000,api,0,0,0,无,0,2017-01-23,株洲,0,0
0,2019-01-20 13:17:38.958000,api,0,0,0,无,0,2017-04-29,株洲,0,0
0,2019-01-20 13:17:38.971000,api,0,0,0,无,0,2017-04-30,株洲,0,0
48,2019-01-20 13:17:38.979000,api,1.2,104,45,良,34,2016-12-30,株洲,44,77
67,2019-01-20 13:17:38.987000,api,1.5,132,52,良,30,2016-12-31,株洲,49,91
0,2019-01-20 13:17:38.995000,api,0,0,0,无,0,2017-07-31,株洲,0,0
46,2019-01-20 13:17:39.005000,api,1,90,41,良,88,2016-11-30,株洲,27,70
53,2019-01-20 13:17:39.016000,api,1.4,111,65,良,53,2015-05-18,株洲,30,81
82,2019-01-20 13:17:39.028000,api,1.4,156,60,中度污染,233,2015-05-19,株洲,37,168
36,2019-01-20 13:17:39.036000,api,0.7,55,29,良,47,2014-04-12,株洲,13,52
31,2019-01-20 13:17:39.055000,api,0.6,47,21,良,102,2014-04-13,株洲,11,52
133,2019-01-20 13:17:39.064000,api,1,182,40,中度污染,148,2014-03-11,株洲,48,175
22,2019-01-20 13:17:39.072000,api,0.4,47,10,良,153,2014-02-10,株洲,24,94
33,2019-01-20 13:17:39.082000,api,0.5,62,15,良,74,2014-02-11,株洲,19,56
54,2019-01-20 13:17:39.090000,api,0.5,125,38,良,112,2014-10-14,株洲,29,87
164,2019-01-20 13:17:39.098000,api,1.8,289,84,重度污染,156,2014-10-15,株洲,79,214
20,2019-01-20 13:17:39.106000,api,0.4,69,16,良,86,2014-09-14,株洲,10,60
18,2019-01-20 13:17:39.114000,api,0.4,68,19,良,95,2014-09-15,株洲,12,59
45,2019-01-20 13:17:39.122000,api,1,89,27,良,99,2014-08-15,株洲,20,70
53,2019-01-20 13:17:39.131000,api,1.3,108,40,良,103,2014-08-16,株洲,27,79
87,2019-01-20 13:17:39.139000,api,1.3,141,35,轻度污染,213,2014-07-14,株洲,34,148
51,2019-01-20 13:17:39.147000,api,0.5,156,47,轻度污染,145,2014-07-15,株洲,22,103
104,2019-01-20 13:17:39.155000,api,1.2,169,44,中度污染,242,2014-06-14,株洲,47,177
108,2019-01-20 13:17:39.163000,api,1.5,162,60,轻度污染,175,2014-06-15,株洲,42,141
123,2019-01-20 13:17:39.171000,api,1.4,209,84,中度污染,16,2014-12-15,株洲,76,162
70,2019-01-20 13:17:39.180000,api,0.7,178,32,轻度污染,54,2014-12-16,株洲,43,114
67,2019-01-20 13:17:39.188000,api,0.8,131,44,良,150,2015-04-21,株洲,43,92
101,2019-01-20 13:17:39.206000,api,1.2,170,59,轻度污染,178,2015-04-22,株洲,65,133
104,2019-01-20 13:17:39.214000,api,1.2,161,56,轻度污染,63,2015-01-18,株洲,62,136
87,2019-01-20 13:17:39.222000,api,1.1,131,34,轻度污染,75,2015-03-19,株洲,27,116
79,2019-01-20 13:17:39.232000,api,1.1,112,40,轻度污染,93,2015-03-20,株洲,22,104
47,2019-01-20 13:17:39.240000,api,0.5,81,56,良,108,2014-03-22,株洲,24,66
53,2019-01-20 13:17:39.249000,api,0.7,103,70,良,109,2014-03-23,株洲,34,76
147,2019-01-20 13:17:39.257000,api,1.2,176,40,中度污染,78,2014-01-12,株洲,25,196
144,2019-01-20 13:17:39.268000,api,0.9,95,63,中度污染,48,2014-02-24,株洲,45,191
54,2019-01-20 13:17:39.280000,api,0.8,42,69,良,18,2014-02-25,株洲,37,74
49,2019-01-20 13:17:39.289000,api,0.9,100,32,轻度污染,173,2014-05-15,株洲,25,112
73,2019-01-20 13:17:39.317000,api,1,140,48,重度污染,294,2014-05-16,株洲,50,205
60,2019-01-20 13:17:39.326000,api,0.7,91,39,良,16,2014-01-22,株洲,25,81
75,2019-01-20 13:17:39.334000,api,0.7,94,38,轻度污染,27,2014-01-23,株洲,26,101
34,2019-01-20 13:17:39.341000,api,0.5,62,23,良,78,2015-07-20,株洲,15,56
38,2019-01-20 13:17:39.349000,api,0.5,72,31,良,74,2015-07-21,株洲,16,61
80,2019-01-20 13:17:39.358000,api,0.8,169,73,轻度污染,80,2014-11-14,株洲,85,110
69,2019-01-20 13:17:39.376000,api,0.9,141,54,良,85,2014-11-15,株洲,52,96
17,2019-01-20 13:17:39.385000,api,0.9,25,17,优,94,2014-06-20,株洲,4,47
41,2019-01-20 13:17:39.402000,api,0.8,54,23,良,73,2014-05-18,株洲,10,58
70,2019-01-20 13:17:39.432000,api,1.8,112,55,良,101,2014-10-21,株洲,22,93
51,2019-01-20 13:17:39.442000,api,1.6,90,26,良,115,2014-10-22,株洲,9,70
55,2019-01-20 13:17:39.451000,api,1.3,88,26,良,121,2014-09-29,株洲,12,74
19,2019-01-20 13:17:39.465000,api,1,29,17,优,51,2014-08-20,株洲,19,29
151,2019-01-20 13:17:39.477000,api,1.6,235,24,重度污染,103,2015-02-17,株洲,19,201
0,2019-01-20 13:17:39.488000,api,0,0,0,无,0,2016-08-23,株洲,0,0
0,2019-01-20 13:17:39.499000,api,0,0,0,无,0,2016-07-27,株洲,0,0
67,2019-01-20 13:17:39.509000,api,1,113,42,良,133,2015-06-21,株洲,20,89
37,2019-01-20 13:17:39.519000,api,0.7,60,26,良,103,2015-06-22,株洲,10,55
59,2019-01-20 13:17:39.528000,api,1.7,49,34,良,94,2014-04-21,株洲,22,80
0,2019-01-20 13:17:39.538000,api,0,0,0,无,0,2016-06-24,株洲,0,0
32,2019-01-20 13:17:39.548000,api,1.5,53,30,良,46,2016-10-01,株洲,11,52
40,2019-01-20 13:18:42.754000,api,1.1,90,35,轻度污染,204,2016-09-01,株洲,26,140
53,2019-01-20 13:18:42.782000,api,0.8,65,18,良,140,2016-08-01,株洲,10,84
168,2019-01-20 13:18:42.799000,api,3,236,56,重度污染,28,2017-01-02,株洲,19,218
156,2019-01-20 13:18:42.809000,api,2.3,266,52,重度污染,94,2016-12-02,株洲,43,206
52,2019-01-20 13:18:42.845000,api,1.1,118,43,良,98,2017-03-03,株洲,34,84
0,2019-01-20 13:18:42.860000,api,1.1,0,32,无,130,2017-05-05,株洲,22,0
27,2019-01-20 13:18:42.875000,api,0.8,45,19,优,79,2017-10-06,株洲,10,45
28,2019-01-20 13:18:42.886000,api,0.9,68,29,良,141,2017-09-08,株洲,18,85
10,2019-01-20 13:18:42.914000,api,0.8,23,18,良,120,2017-07-07,株洲,5,67
20,2019-01-20 13:18:42.934000,api,0.8,40,19,良,102,2017-07-08,株洲,5,52
14,2019-01-20 13:18:42.942000,api,0.6,28,16,良,103,2016-07-01,株洲,8,53
0,2019-01-20 13:18:42.956000,api,1.4,0,44,无,76,2018-02-09,株洲,24,0
22,2019-01-20 13:18:42.965000,api,0.8,66,24,良,89,2018-01-09,株洲,15,58
28,2019-01-20 13:18:42.974000,api,0.8,86,33,良,78,2018-01-10,株洲,18,68
42,2019-01-20 13:18:42.983000,api,1.2,76,26,良,71,2016-11-02,株洲,16,63
35,2019-01-20 13:18:42.992000,api,1.3,69,22,良,79,2016-11-03,株洲,16,60
29,2019-01-20 13:18:43.001000,api,1,128,36,良,74,2017-12-10,株洲,18,89
57,2019-01-20 13:18:43.012000,api,1.3,110,50,良,72,2017-12-11,株洲,21,80
142,2019-01-20 13:18:43.020000,api,2.9,165,26,中度污染,44,2017-02-03,株洲,11,189
116,2019-01-20 13:18:43.029000,api,1.8,151,59,中度污染,44,2014-12-25,株洲,38,151
51,2019-01-20 13:18:43.042000,api,1.4,65,36,良,58,2014-12-26,株洲,31,70
0,2019-01-20 13:18:43.052000,api,0,0,0,无,0,2016-10-26,株洲,0,0
0,2019-01-20 13:18:43.069000,api,0,0,0,无,0,2016-12-29,株洲,0,0
86,2019-01-20 13:18:43.088000,api,1.4,103,33,轻度污染,152,2017-04-06,株洲,16,114
0,2019-01-20 13:18:43.100000,api,1.3,0,53,无,142,2017-11-09,株洲,21,0
18,2019-01-20 13:18:43.118000,api,0.8,35,16,良,134,2017-06-06,株洲,6,79
0,2019-01-20 13:18:43.128000,api,0,0,0,无,0,2017-02-28,株洲,0,0
37,2019-01-20 13:18:43.141000,api,1.2,12,38,良,98,2014-11-25,株洲,4,53
45,2019-01-20 13:18:43.154000,api,1.1,62,33,良,63,2014-11-26,株洲,15,63
14,2019-01-20 13:18:43.162000,api,0.9,36,9,优,73,2014-07-23,株洲,8,37
14,2019-01-20 13:18:43.170000,api,1,33,10,优,39,2014-07-24,株洲,4,33
0,2019-01-20 13:18:43.178000,api,0,0,0,无,0,2017-05-29,株洲,0,0
0,2019-01-20 13:18:43.188000,api,0,0,0,无,0,2017-05-30,株洲,0,0
0,2019-01-20 13:18:43.196000,api,0,0,0,无,0,2016-09-29,株洲,0,0
0,2019-01-20 13:18:43.205000,api,0,0,0,无,0,2016-09-30,株洲,0,0
0,2019-01-20 13:18:43.214000,api,0,0,0,无,0,2016-11-28,株洲,0,0
0,2019-01-20 13:18:43.223000,api,0,0,0,无,0,2016-11-29,株洲,0,0
22,2019-01-20 13:18:43.231000,api,0.7,64,18,良,131,2017-05-31,株洲,14,75
0,2019-01-20 13:18:43.239000,api,0,0,0,无,0,2017-01-24,株洲,0,0
40,2019-01-20 13:18:43.248000,api,1,113,54,良,146,2015-05-20,株洲,41,88
18,2019-01-20 13:18:43.279000,api,0.6,82,41,良,134,2015-05-21,株洲,25,78
73,2019-01-20 13:18:43.287000,api,0.9,113,34,良,143,2014-04-14,株洲,38,98
60,2019-01-20 13:18:43.296000,api,0.7,113,52,良,118,2014-04-15,株洲,45,82
52,2019-01-20 13:18:43.304000,api,0.9,83,28,良,87,2014-03-12,株洲,24,71
34,2019-01-20 13:18:43.312000,api,1.4,62,21,良,74,2014-02-12,株洲,28,56
29,2019-01-20 13:18:43.322000,api,0.8,59,15,良,82,2014-02-13,株洲,13,54
147,2019-01-20 13:18:43.330000,api,1.3,256,93,中度污染,91,2014-10-16,株洲,73,196
49,2019-01-20 13:18:43.338000,api,0.6,153,55,轻度污染,108,2014-10-17,株洲,45,101
30,2019-01-20 13:18:43.346000,api,0.7,91,26,良,93,2014-09-16,株洲,15,70
25,2019-01-20 13:18:43.355000,api,0.7,57,20,良,81,2014-08-17,株洲,10,54
35,2019-01-20 13:18:43.374000,api,0.6,70,29,良,70,2014-08-18,株洲,8,60
44,2019-01-20 13:18:43.383000,api,0.5,78,48,良,47,2014-07-16,株洲,22,64
78,2019-01-20 13:18:43.391000,api,0.6,125,56,轻度污染,214,2014-07-17,株洲,29,149
48,2019-01-20 13:18:43.399000,api,0.8,91,34,良,87,2014-06-16,株洲,17,70
39,2019-01-20 13:18:43.409000,api,0.8,73,35,良,65,2014-06-17,株洲,7,61
55,2019-01-20 13:18:43.417000,api,0.8,136,55,良,51,2014-12-17,株洲,46,93
79,2019-01-20 13:18:43.425000,api,1.1,165,61,轻度污染,45,2014-12-18,株洲,63,108
95,2019-01-20 13:18:43.433000,api,0.7,179,44,中度污染,259,2015-04-23,株洲,55,194
90,2019-01-20 13:18:43.453000,api,1,175,84,轻度污染,174,2015-04-24,株洲,101,119
112,2019-01-20 13:18:43.461000,api,1.3,221,60,轻度污染,68,2015-01-19,株洲,58,147
56,2019-01-20 13:18:43.469000,api,0.9,133,53,良,57,2015-01-20,株洲,40,92
117,2019-01-20 13:18:43.477000,api,1.5,171,54,中度污染,120,2015-03-21,株洲,55,153
40,2019-01-20 13:18:43.486000,api,0.5,68,53,良,82,2014-03-24,株洲,50,59
80,2019-01-20 13:18:43.504000,api,1.1,129,76,轻度污染,104,2014-03-25,株洲,63,106
61,2019-01-20 13:18:43.512000,api,1.1,100,32,良,53,2014-01-13,株洲,32,82
27,2019-01-20 13:18:43.520000,api,0.8,55,37,良,50,2014-01-14,株洲,22,52
50,2019-01-20 13:18:43.528000,api,0.9,36,63,良,14,2014-02-26,株洲,36,68
72,2019-01-20 13:18:43.537000,api,1.2,115,48,良,107,2014-05-17,株洲,25,96
29,2019-01-20 13:18:43.547000,api,0.6,57,16,良,116,2014-05-18,株洲,10,63
67,2019-01-20 13:18:43.556000,api,0.8,82,39,良,35,2014-01-24,株洲,23,90
